train_set,stim_id,sums_feat,category,correct_key,gen_file,train_item,train_runs.thisRepN,train_runs.thisTrialN,train_runs.thisN,train_runs.thisIndex,train_trials.thisRepN,train_trials.thisTrialN,train_trials.thisN,train_trials.thisIndex,test_runs.thisRepN,test_runs.thisTrialN,test_runs.thisN,test_runs.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,welcome_key.keys,welcome_key.rt,welcome_key.started,welcome_key.stopped,train_inst1_key.keys,train_inst1_key.rt,train_inst2_key.keys,train_inst2_key.rt,train_begin_key.keys,train_begin_key.rt,train_key.keys,train_key.corr,train_key.rt,break_key.keys,break_key.rt,key_resp.keys,key_resp.rt,test_inst1_key.keys,test_inst1_key.rt,test_inst2_key.keys,test_inst2_key.rt,test_begin_key.keys,test_begin_key.rt,test_key.keys,test_key.corr,test_key.rt,test_end_key.keys,test_end_key.rt,demo_inst1_key.keys,demo_inst1_key.rt,form.questionWidth,form.type,form.respWidth,form.itemText,form.index,form.font,form.markerColor,form.response,form.rt,form_key.keys,form_key.rt,demo_inst2_key.keys,demo_inst2_key.rt,gender_string,age_string,demo4_key.keys,demo4_key.rt,typedWord,participant,session,date,expName,psychopyVersion,frameRate,
_train_cond.csv,0 1 0 0 0 0 0 0 1 0,2,categoryB,j,,,0,4,4,6,2,13,41,1,,,,,,,,,,,,,,,,,,,j,1,0.06122970800061012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,002,2021_Sep_10_1053,joplin1,2021.2.3,59.96619405799938,
_train_cond.csv,,,,,,,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.5599666250000155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,002,2021_Sep_10_1053,joplin1,2021.2.3,59.96619405799938,
_train_cond.csv,1 1 1 0 0 0 0 1 1 1,6,categoryA,f,,,0,5,5,1,0,0,0,10,,,,,,,,,,,,,,,,,,,f,1,0.4791950420003559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,002,2021_Sep_10_1053,joplin1,2021.2.3,59.96619405799938,
_train_cond.csv,1 0 0 0 0 0 0 0 0 1,2,categoryB,j,,,0,5,5,1,0,1,1,0,,,,,,,,,,,,,,,,,,,j,1,0.2662078749999637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,002,2021_Sep_10_1053,joplin1,2021.2.3,59.96619405799938,
_train_cond.csv,0 0 0 1 1 1 1 0 0 0,4,categoryB,j,,,0,5,5,1,0,2,2,3,,,,,,,,,,,,,,,,,,,j,1,0.2576507909998327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,002,2021_Sep_10_1053,joplin1,2021.2.3,59.96619405799938,
_train_cond.csv,0 0 0 1 0 0 1 0 0 0,2,categoryB,j,,,0,5,5,1,0,3,3,4,,,,,,,,,,,,,,,,,,,j,1,0.3301646249983605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,002,2021_Sep_10_1053,joplin1,2021.2.3,59.96619405799938,
_train_cond.csv,0 1 0 0 0 0 0 0 1 0,2,categoryB,j,,,0,5,5,1,0,4,4,1,,,,,,,,,,,,,,,,,,,j,1,0.17539612499967916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,002,2021_Sep_10_1053,joplin1,2021.2.3,59.96619405799938,
_train_cond.csv,0 0 1 0 1 1 0 1 0 0,4,categoryB,j,,,0,5,5,1,0,5,5,2,,,,,,,,,,,,,,,,,,,f,0,0.20238545800020802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,002,2021_Sep_10_1053,joplin1,2021.2.3,59.96619405799938,
_train_cond.csv,1 1 0 1 0 0 1 0 1 1,6,categoryA,f,,,0,5,5,1,0,6,6,9,,,,,,,,,,,,,,,,,,,j,0,0.18098474999897007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,002,2021_Sep_10_1053,joplin1,2021.2.3,59.96619405799938,
_train_cond.csv,1 1 0 0 0 0 0 0 1 1,4,categoryB,j,,,0,5,5,1,0,7,7,6,,,,,,,,,,,,,,,,,,,f,0,0.34872283400000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,002,2021_Sep_10_1053,joplin1,2021.2.3,59.96619405799938,
